UserID,MovieID,Actual Rating,Predicted Rating
22,858,4.0,3.994773
22,1080,3.5,3.384853
22,1198,5.0,3.6612058
22,1270,4.0,3.5650873
22,1372,4.0,2.9130752
22,1374,3.5,3.0718393
22,1682,2.5,3.357455
22,2174,4.0,2.9098089
22,2712,4.5,3.1285112
22,2716,3.0,3.2933078
22,3176,2.5,3.0587387
22,3300,3.0,3.0342722
22,3354,2.5,1.779937
22,3408,1.5,3.0805178
22,3826,2.0,1.9536281
22,4720,2.5,3.1179104
22,4886,4.0,3.4025023
22,7438,4.5,3.2904992
22,8368,3.5,3.1963196
22,8950,4.0,3.505446
22,31696,4.0,3.1294062
23,253,3.5,2.9972086
23,265,3.5,3.6614392
23,293,4.0,3.8570888
23,431,3.5,3.54468
23,485,3.0,2.5300958
23,539,2.5,2.935952
23,605,4.0,2.8072026
23,949,3.5,3.3733282
23,969,3.5,4.0873976
23,1061,3.5,3.345917
23,1101,3.0,2.977159
23,1237,4.5,4.133764
23,1307,4.0,3.4101226
23,1343,4.0,3.347827
23,1835,3.5,2.9738827
23,1907,3.5,3.2076871
23,1935,4.0,3.6681705
23,1951,3.0,3.1256504
23,1957,3.5,3.6584294
23,2181,4.0,3.0416014
23,2321,5.0,3.3690784
23,2501,4.0,3.7380874
23,2599,3.5,3.6486213
23,3019,3.5,3.7667072
23,3083,5.0,3.3438268
23,3159,4.0,2.696391
23,3365,2.5,3.333311
23,3371,3.5,3.298497
23,3405,3.5,2.6431036
23,3471,4.5,3.59561
23,3475,3.5,3.990693
23,3569,1.0,3.397371
23,3629,4.0,3.984726
23,3681,3.5,3.503742
23,3741,2.5,3.6038234
23,3949,5.0,3.736316
23,4007,4.0,3.8328023
23,4027,3.5,3.5822797
23,4235,4.0,3.961644
23,4865,3.5,3.1524966
23,4881,3.5,3.2593129
23,4963,5.0,3.4942267
23,4973,5.0,3.8428583
23,4995,4.5,3.6445825
23,5015,3.5,2.919652
23,5881,4.0,1.6463155
23,5949,4.0,3.1119213
23,5989,5.0,3.7832222
23,5991,2.5,3.4830253
23,6197,2.5,3.2463152
23,6591,4.0,3.4925475
23,6643,4.5,3.7485244
23,6783,4.0,3.4050179
23,6881,4.5,2.9528873
23,6953,3.5,2.8962712
23,6975,4.5,3.4940996
23,6985,4.0,3.958531
23,7013,4.0,3.7490587
23,7139,3.5,3.6661632
23,7147,4.0,3.5749779
23,7347,3.0,2.864997
23,7587,4.0,3.303579
23,8529,2.0,3.0507872
23,8873,4.5,3.2228348
23,26131,4.0,4.1866574
23,33903,3.5,3.511963
23,34437,3.0,3.445201
23,36517,3.5,3.4370108
23,37733,3.5,3.438421
23,41571,2.5,2.8607876
23,45447,1.5,2.7514932
24,6,5.0,3.386138
24,150,3.0,3.288644
24,296,5.0,3.570782
24,380,4.0,3.0627537
24,648,4.0,3.1407819
25,653,2.0,2.621275
25,1409,2.0,2.78264
26,32,4.5,3.4556725
26,344,0.5,2.636579
26,648,2.5,3.1375573
26,720,3.0,3.2082431
26,858,4.0,3.775166
26,1198,4.0,3.594305
26,1732,4.0,3.4140108
26,2542,5.0,3.6070473
26,2858,4.0,3.7241797
26,3578,2.5,3.4401124
26,4226,4.0,3.5867913
26,5010,3.5,3.3070633
26,8784,2.0,3.1847427
26,8874,1.5,3.662842
26,30810,3.0,3.4868932
26,33794,4.0,3.3472126
26,47610,4.5,3.3009744
26,49272,4.0,3.5178485
26,49530,4.0,3.5155048
26,52604,4.0,3.7598755
26,52952,4.0,3.511362
26,53972,3.0,3.2338812
26,54286,5.0,3.479754
26,69122,3.5,3.164816
26,79132,3.5,3.51407
27,1639,4.0,3.4782426
27,1721,3.0,3.3345158
28,920,5.0,4.2759533
28,924,4.0,4.1644034
28,1962,3.0,3.9116812
28,2662,4.0,3.3815866
29,2065,0.5,2.354967
29,2459,3.5,2.8984296
29,58559,5.0,3.2005148
30,34,4.0,3.7665002
30,224,4.0,3.702757
30,282,5.0,3.5245283
30,288,1.0,3.096235
30,350,4.0,3.3088582
30,364,3.0,3.928196
30,412,5.0,3.4258215
30,424,4.0,2.1917589
30,426,2.0,3.0351171
30,492,4.0,3.4338696
30,532,2.0,3.0115151
30,628,5.0,3.840933
30,736,4.0,3.3978162
30,780,4.0,3.5216022
30,806,1.0,1.6513433
30,904,4.0,4.2512236
30,908,4.0,4.20974
30,920,5.0,4.2934747
30,1012,3.0,3.674459
30,1042,4.0,3.4548473
30,1082,4.0,3.647786
30,1084,4.0,3.7888467
30,1104,4.0,3.8433158
30,1124,4.0,3.693759
30,1220,5.0,3.7302902
30,1222,4.0,3.933495
30,1250,5.0,3.9813302
30,1252,5.0,4.2656627
30,1334,4.0,3.2268004
30,1350,4.0,3.1090693
30,1370,4.0,3.2587883
30,1380,4.0,3.793953
30,1390,3.0,3.380068
30,1394,5.0,4.1388917
30,1440,3.0,2.7864108
30,1614,3.0,3.3626385
30,1620,4.0,3.410314
30,1810,3.0,3.5870903
30,2002,3.0,3.1285577
30,2108,4.0,3.4624288
30,2112,3.0,3.3178737
30,2124,4.0,3.3544745
30,2188,3.0,2.2789547
30,2252,4.0,3.5200415
30,2268,5.0,3.9599578
30,2346,3.0,2.4939644
30,2424,4.0,3.4176939
30,2470,4.0,3.3942409
30,2616,3.0,2.2033098
30,2664,3.0,4.3457265
30,2730,4.0,2.5090594
30,2770,3.0,3.3085423
30,2782,4.0,3.5993998
30,2802,4.0,2.6087024
30,2944,5.0,3.7514937
30,2950,3.0,2.4236612
30,3020,4.0,3.615004
30,3072,4.0,3.8857539
30,3130,3.0,2.2642944
30,3198,5.0,3.8543108
30,3218,1.0,2.9519408
30,3244,4.0,3.4963896
30,3258,3.0,3.0417368
30,3274,4.0,3.5746198
30,3308,4.0,3.4405363
30,3358,5.0,3.7932549
30,3426,4.0,2.9934845
30,3476,2.0,4.0030055
30,3494,3.0,3.3295355
30,3528,2.0,2.706456
30,3556,4.0,3.4811702
30,3712,4.0,3.68173
30,3948,4.0,3.627514
30,4002,4.0,3.3930526
30,4062,4.0,3.571731
30,4148,5.0,3.0647168
30,4310,4.0,3.0560904
30,4322,4.0,3.9201887
30,4326,5.0,3.8198526
30,4344,4.0,2.996598
30,4486,4.0,0.7434008
30,4526,3.0,3.0078266
30,4728,3.0,2.735352
30,4776,4.0,3.0556686
30,4832,3.0,2.5613735
30,4932,4.0,2.7687376
30,5060,3.0,3.5652146
30,5120,4.0,3.7951255
30,5308,4.0,3.3184652
30,5502,3.0,3.3923256
30,5620,4.0,3.0697417
30,5630,5.0,3.7039304
30,5670,4.0,3.7219613
30,5712,4.0,3.7352316
30,5812,5.0,3.779185
30,5900,3.5,1.5092127
30,5902,4.0,3.5424306
30,5938,4.0,2.1355898
30,6212,3.0,2.8037755
30,6436,5.0,2.9894915
31,31,4.0,3.0213044
31,111,4.5,4.145033
31,1957,4.5,4.0264077
31,44191,4.0,4.1214237
31,44195,4.0,3.9536815
31,54503,4.0,3.9275043
32,44,3.0,2.446385
32,208,4.0,2.8876996
32,300,3.0,3.6164086
32,350,3.0,3.3098636
32,356,5.0,4.1837707
32,428,3.0,3.7827373
32,440,4.0,3.6368835
32,442,4.0,2.95846
32,588,3.0,3.7906592
33,377,2.0,3.1850655
33,851,1.0,3.1795986
33,1347,2.0,3.4827037
33,1717,3.0,3.0750635
33,1983,4.0,3.635693
33,2193,2.0,2.9569376
33,2395,3.0,3.6362352
33,2599,4.0,3.6270416
33,2689,1.0,3.2902029
33,3007,5.0,3.823189
33,3157,2.0,2.7573571
33,3273,2.0,2.7871232
33,3865,2.0,2.1499372
33,4247,3.0,2.4450753
33,4251,4.0,4.0061464
33,5673,5.0,2.734474
34,198,3.0,3.5529132
34,442,3.0,2.8065443
34,724,4.0,2.9234807
34,858,4.0,4.5285296
34,940,5.0,4.1069694
34,1250,4.0,3.959124
34,1270,3.0,3.99832
34,1298,3.0,3.0248458
34,1358,5.0,3.7122707
34,1690,3.0,2.701871
34,2288,5.0,3.9821205
34,2644,4.0,3.9080846
34,2716,2.0,3.7310266
34,2944,3.0,3.8358424
34,3286,1.0,2.322733
34,3508,4.0,3.9782581
35,3755,2.5,1.7175512
36,68,4.0,2.9589293
36,232,5.0,3.5042317
36,236,3.0,3.2103376
36,242,4.0,3.1818712
36,246,4.0,3.6951594
36,252,3.0,2.7480848
36,306,5.0,3.6804492
36,356,3.0,3.612939
36,524,3.0,3.3458183
36,532,3.0,2.582484
36,586,2.0,2.748669
36,640,3.0,2.7992163
36,778,5.0,3.8894393
36,1036,3.0,3.442029
36,1356,4.0,3.247725
37,595,5.0,4.0494485
37,1193,5.0,3.9182622
37,3751,3.0,3.4340987
37,4011,3.0,3.7173498
37,4015,3.0,2.3793836
38,16,4.5,4.014217
38,778,4.0,4.2992625
38,1244,4.0,4.122405
38,2068,5.0,4.1833277
38,7234,4.0,3.8236692
38,7396,4.5,3.9051425
38,55118,4.5,3.9360511
38,73344,4.5,4.7330933
38,110102,4.0,4.2288675
39,145,3.0,3.348827
39,333,3.0,3.4832327
39,553,4.0,3.54998
40,50,4.5,4.530276
40,260,4.5,4.47898
40,79702,4.5,4.304883
40,122904,4.5,3.7956274
40,134130,4.0,4.6822658
41,165,4.0,3.4907975
41,353,4.0,3.7591987
41,377,4.5,3.7376304
41,849,4.0,2.833672
41,917,4.0,3.5625837
41,1375,4.0,3.6859672
41,2531,3.0,2.7272625
41,2571,5.0,4.3093123
41,2641,3.5,3.1771255
41,2877,4.0,3.6066394
41,4811,4.0,3.456854
41,5445,4.0,3.651742
41,5459,3.5,3.3436465
41,5463,3.5,2.3805897
41,6157,4.0,2.8404148
41,6303,4.0,3.4184864
41,6333,4.0,4.14155
41,6645,4.0,2.9205582
41,6951,4.0,1.770305
41,7817,3.0,3.7142978
42,296,5.0,4.0801334
42,1200,5.0,3.901153
42,7502,5.0,4.5197153
42,8636,4.0,3.829793
42,74458,3.5,3.6342344
42,106782,4.5,4.0759254
42,112852,3.5,3.85286
43,339,4.0,3.04908
43,527,5.0,3.912195
43,589,3.0,3.1368518
43,1907,3.0,3.369652
43,1997,5.0,3.235538
43,2291,3.0,3.416284
43,2395,3.0,3.287404
43,2539,2.0,2.6916506
43,2791,2.0,3.091553
43,3247,3.0,2.6517608
43,3555,2.0,2.587718
45,3753,0.5,2.238058
45,4235,4.0,3.7585108
46,724,5.0,3.596704
46,1270,5.0,4.9466367
46,2398,5.0,4.4783487
46,33794,5.0,4.5151916
46,79132,5.0,4.503919
47,39,3.0,3.6700296
47,349,4.0,3.929765
47,457,5.0,4.092097
47,593,5.0,4.245173
48,34,3.0,3.3699195
48,288,3.5,3.0636878
48,344,3.5,2.7974052
48,356,4.0,3.8412752
48,1148,3.5,3.7521434
48,2006,3.0,3.2777207
48,2294,3.0,3.06373
48,2700,3.5,3.0163276
48,3114,3.5,3.4942057
48,4022,3.5,3.2162282
48,4902,3.5,2.6976864
48,5952,4.0,3.7440152
48,6016,4.5,4.0056796
48,6242,3.0,3.5230985
48,6350,4.0,3.684753
48,7360,2.5,3.2842267
48,8636,4.0,3.3966556
48,8906,2.5,3.1473007
48,8950,4.5,3.5526493
48,27660,3.5,3.508168
48,27800,3.5,3.1733336
48,33154,4.0,2.8268774
48,44022,3.0,3.1137462
48,45720,3.0,3.2069056
48,46976,3.0,3.6480007
48,48394,4.0,3.5839174
48,48774,3.0,3.3969936
48,48982,3.5,3.1220984
48,54272,2.5,3.1038125
48,55768,3.0,2.7808456
48,56174,3.0,3.1647017
48,56782,3.5,3.776286
48,59118,4.5,3.2435088
48,60126,3.0,3.3296592
48,71282,3.0,3.7645276
48,71462,4.0,2.1996877
48,71520,3.5,2.5724373
48,84772,2.5,2.8076553
48,85510,3.0,1.595892
48,85774,4.0,3.7578738
48,85788,3.5,3.6073012
48,88140,2.5,3.498885
48,93838,3.0,3.9712532
48,96610,3.0,3.0349662
48,99114,4.0,3.6394129
48,109850,2.5,1.8753198
48,110102,3.5,3.8895617
48,114180,2.5,2.9667568
49,897,4.0,1.7592194
49,1375,4.0,3.2918382
49,2817,1.0,1.8216721
49,3247,3.0,2.8005693
49,3461,2.0,2.9520996
49,3755,4.0,2.8687747
49,3959,4.0,3.447018
49,4047,5.0,2.885784
50,10,4.0,3.0597703
50,316,3.0,3.166454
50,344,2.0,2.633003
50,442,3.0,2.6943927
50,590,3.0,3.2515209
51,913,4.0,4.3700404
51,2683,4.0,3.3903735
51,2699,4.0,3.2130706
51,2841,5.0,4.2772675
51,3175,4.0,3.9685903
52,2396,4.0,4.201333
52,5812,4.5,4.077103
52,5878,4.0,4.0450273
52,6370,4.5,3.8906949
52,6942,4.0,3.5094898
52,43744,4.0,3.2597346
53,1917,5.0,3.007164
53,2761,1.0,3.0690544
54,1680,4.0,3.6528184
54,48516,4.5,3.299437
54,54286,4.5,3.471249
54,77846,5.0,2.1998987
55,1,3.0,4.081871
55,9,3.0,2.9416313
55,65,5.0,2.413268
55,95,3.0,3.368616
55,719,4.0,3.1358802
56,50,4.0,3.7494652
56,942,2.0,3.607903
56,1136,4.0,3.7305188
56,1198,4.0,3.737755
56,1210,2.0,3.513167
56,1222,4.0,3.5404925
56,1230,2.0,3.605177
56,1258,4.0,3.643747
56,1304,2.0,3.6045313
56,1954,4.0,3.5413213
56,2006,4.0,3.3301299
56,2028,5.0,3.4248252
56,2694,4.0,2.8198805
56,2746,5.0,2.8978527
56,2804,4.0,3.7343674
56,3072,4.0,2.8284621
56,3210,2.0,3.2527416
56,3360,5.0,3.4622684
56,3504,4.0,3.68537
56,3552,2.0,3.4143677
56,4406,2.0,3.6784725
56,5418,4.0,3.6232135
56,6016,5.0,3.695478
56,6874,4.0,3.4215932
56,8360,4.0,3.1554935
56,8874,5.0,3.617673
56,33880,2.0,2.5144227
56,34528,4.0,3.0872436
56,35836,5.0,3.4738266
56,46578,5.0,3.562119
56,46970,4.0,2.5641177
56,48982,4.0,2.9472947
56,55052,2.0,3.2829056
56,67734,4.0,3.304245
56,70728,4.0,2.9900632
56,71264,5.0,2.9754574
56,71466,4.0,3.3746834
56,74916,4.0,1.7711279
56,99114,4.0,3.309537
56,104944,4.0,3.836384
56,112138,5.0,3.3199944
56,112552,5.0,3.2079325
56,114074,2.0,2.9732108
56,128360,4.0,3.712742
57,17,5.0,4.09937
57,163,4.0,3.3524706
57,509,5.0,3.8331742
57,635,5.0,3.7595022
57,921,4.0,3.9600785
57,1079,5.0,4.042826
57,1097,5.0,3.8874514
57,1225,5.0,4.4215646
57,1243,5.0,3.5531678
57,1259,4.0,4.0356455
57,1263,5.0,4.1099424
57,1299,5.0,4.4008675
57,1327,4.0,3.3902118
57,1347,4.0,3.090512
57,1387,5.0,3.9452882
57,1393,4.0,3.762353
57,1589,5.0,3.3827639
57,1625,3.0,3.7772279
57,1645,4.0,3.429463
57,1663,4.0,3.6199331
57,1719,5.0,3.9720833
57,1721,3.0,3.44886
57,1947,5.0,4.245379
57,1951,4.0,3.6836994
57,1957,5.0,3.974087
57,1997,4.0,3.9199336
57,2027,2.0,1.8001184
57,2097,3.0,3.6675427
57,2245,4.0,3.6138735
58,344,1.0,2.5686984
58,410,3.0,2.9625368
58,924,5.0,3.278358
58,940,2.0,4.254993
58,952,2.0,3.1915252
58,2016,2.0,2.1522272
58,2072,2.0,2.940668
58,2520,2.0,3.3131955
58,2792,5.0,2.8306699
58,3070,4.0,3.7082837
59,367,1.5,2.2086427
59,527,4.5,3.407405
59,745,5.0,3.6744142
59,1193,3.5,3.516543
59,1961,3.5,3.1947854
59,5349,3.0,2.4256425
60,16,4.5,4.0490837
60,858,5.0,4.8076124
60,1208,4.5,4.4066825
60,2012,4.0,3.057112
60,5618,4.0,4.5595136
60,6350,5.0,4.2050285
60,6502,4.5,4.0842657
61,231,4.0,2.6606145
61,585,3.5,1.9032834
61,661,2.5,2.8891087
61,673,2.0,2.3465147
61,953,3.5,3.6756504
61,1029,2.5,2.810983
61,1097,3.5,3.3345206
61,1197,5.0,3.7392032
61,1207,2.5,3.2740946
61,2273,3.0,3.261998
61,4025,2.5,2.5198467
61,4993,5.0,3.8045514
61,5971,5.0,3.7878916
61,6377,3.0,3.2569966
61,6539,1.5,3.3179822
61,6863,4.5,3.3515105
61,30793,1.5,2.7331913
61,33615,2.5,3.250793
61,44191,5.0,3.6478124
61,45517,2.5,2.9806066
61,52973,4.5,3.0516136
61,54001,2.5,3.3374295
61,56757,3.0,3.0808222
61,59315,4.0,3.5396855
62,1196,5.0,4.0778537
62,2028,4.5,3.892436
62,2918,4.5,4.0793114
62,103228,4.0,2.8465605
62,104374,5.0,3.9902668
62,106782,4.5,4.1918397
62,112552,4.0,3.741106
63,1059,4.0,3.1617756
63,1221,5.0,3.6798365
63,1513,1.0,2.494689
63,3471,4.0,3.5726562
63,3793,4.5,3.6191416
63,6333,5.0,3.546443
63,6541,2.5,3.0804942
63,6711,5.0,3.2284782
63,6863,4.0,3.4834433
64,296,5.0,4.189168
66,1036,5.0,4.127271
66,1732,2.0,3.895171
66,2194,5.0,4.0472965
66,2858,4.0,4.3158307
67,17,4.0,4.2131925
67,337,4.0,3.9302983
67,515,5.0,4.443329
67,593,5.0,4.3085384
67,597,5.0,3.3893073
67,613,4.0,3.3796864
67,653,3.0,2.6748888
67,709,4.0,2.6875465
67,711,3.0,2.7487073
67,849,3.0,2.362949
68,260,3.0,3.97241
68,480,4.0,3.6058562
68,914,4.0,3.5246491
68,1196,4.5,3.9399295
68,1608,4.0,3.0505624
68,2420,3.5,3.2905967
